Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Fuel Consumption (l/km),Flight time (hrs)
UA,5209,EWR,3494,ITH,3947,Y,0,DH2 DH3,5.64,6.92
UA,5209,EWR,3494,JAX,3712,Y,0,ERJ,5.9,6.83
UA,5209,EWR,3494,LAS,3877,,0,739 753 320 738 752,8.44,10.33
UA,5209,EWR,3494,LAX,3484,,0,739 738 319 752 753,7.69,9.24
UA,5209,EWR,3494,LHR,507,,0,763 752 777,0.93,0.86
UA,5209,EWR,3494,LIM,2789,,0,752,5.98,6.89
UA,5209,EWR,3494,LIR,1881,,0,738,7.25,8.45
UA,5209,EWR,3494,LIS,1638,,0,752,6.16,7.17
UA,5209,EWR,3494,MAD,1229,,0,752,6.97,8.28
UA,5209,EWR,3494,MAN,478,,0,752,1.78,1.84
UA,5209,EWR,3494,MBJ,1780,,0,738,2.15,2.45
UA,5209,EWR,3494,MCI,3458,Y,0,ERJ E70,6.1,7.2
UA,5209,EWR,3494,MCO,3878,,0,738 320 752 739 73G,8.13,9.71
UA,5209,EWR,3494,MEM,3473,Y,0,ERJ,1.11,0.8
UA,5209,EWR,3494,MEX,1824,,0,73G 738,4.76,5.52
UA,5209,EWR,3494,MHT,4011,Y,0,ERJ DH3 DH2,9.97,11.91
UA,5209,EWR,3494,MIA,3576,,0,739 738 320 73G,7.71,9.31
UA,5209,EWR,3494,MKE,3717,Y,0,ERJ,4.86,5.68
UA,5209,EWR,3494,MSN,3459,Y,0,ERJ,1.77,1.63
UA,5209,EWR,3494,MSP,3858,Y,0,E70 ERJ,4.1,4.63
UA,5209,EWR,3494,MSY,3861,,0,319 320 738,2.29,2.28
UA,5209,EWR,3494,MUC,346,,0,764,9.03,11.09
UA,5209,EWR,3494,MXP,1524,,0,764,6.89,8.38
UA,5209,EWR,3494,MYR,3515,Y,0,DH4,8.49,10.34
UA,5209,EWR,3494,NAS,1953,,0,320 738,9.09,10.82
UA,5209,EWR,3494,NRT,2279,,0,777,6.24,7.48
UA,5209,EWR,3494,OKC,3863,Y,0,ERJ E70,0.57,0.58
UA,5209,EWR,3494,OMA,3454,Y,0,ERJ,5.73,6.89
UA,5209,EWR,3494,ORD,3830,,0,73G 320 738 752 319 739 763,7.93,9.73
UA,5209,EWR,3494,ORF,3611,Y,0,DH3 DH4 DH2,3.7,4.12
UA,5209,EWR,3494,OSL,644,,0,752,9.16,11.17
UA,5209,EWR,3494,PBI,3722,,0,738 319 739 320 752,9.94,11.96
UA,5209,EWR,3494,PDX,3720,,0,739 320,5.7,6.82
UA,5209,EWR,3494,PEK,3364,,0,777,5.76,6.61
UA,5209,EWR,3494,PHX,3462,,0,739 320 319,6.63,8.03
UA,5209,EWR,3494,PIT,3570,Y,0,ERJ DH4 E70,5.94,7.01
UA,5209,EWR,3494,PLS,1754,,0,739 738,2.21,2.35
UA,5209,EWR,3494,POP,1761,,0,739,3.23,3.62
UA,5209,EWR,3494,POS,2902,,0,738,2.44,2.82
UA,5209,EWR,3494,PTY,1871,,0,739,1.29,1.33
UA,5209,EWR,3494,PUJ,1760,,0,753 739,1.87,2.11
UA,5209,EWR,3494,PVD,3641,Y,0,DH3 DH2 ERJ,9.45,11.68
UA,5209,EWR,3494,PVG,3406,,0,777,5.86,6.88
UA,5209,EWR,3494,PVR,1836,,0,738,2.06,1.95
UA,5209,EWR,3494,PWM,3862,,0,DH4,7.34,8.7
UA,5209,EWR,3494,RDU,3626,Y,0,ERJ DH4 E70,5.2,5.98
UA,5209,EWR,3494,RIC,3608,Y,0,ERJ,2.58,3.08
UA,5209,EWR,3494,ROC,3622,Y,0,ERJ DH2,9.47,11.35
UA,5209,EWR,3494,RSW,3793,,0,320 738 739,2.78,3.08
UA,5209,EWR,3494,SAL,1892,,0,738,1.51,1.62
UA,5209,EWR,3494,SAN,3731,,0,739 738,2.64,2.87
UA,5209,EWR,3494,SAP,1772,,0,738,9.18,10.99
UA,5209,EWR,3494,SAT,3621,,0,739 73G,8.76,10.36
UA,5209,EWR,3494,SAV,3613,Y,0,ERJ,8.8,10.78
UA,5209,EWR,3494,SDF,4014,Y,0,ERJ,9.21,11.04
UA,5209,EWR,3494,SDQ,1762,,0,739,1.44,1.39
UA,5209,EWR,3494,SEA,3577,,0,739 320 319 738,7.28,8.68
UA,5209,EWR,3494,SFO,3469,,0,739 319 738 752 73G,6.65,8.14
UA,5209,EWR,3494,SJD,1840,,0,738 739,9.81,11.92
UA,5209,EWR,3494,SJO,1885,,0,738,7.33,8.72
UA,5209,EWR,3494,SJU,2890,,0,753 738,7.87,9.61
UA,5209,EWR,3494,SNA,3867,,0,319 738 73G,7.17,8.72
UA,5209,EWR,3494,SNN,603,,0,752,6.45,7.64
UA,5209,EWR,3494,STL,3678,Y,0,ERJ E70,5.87,6.86
UA,5209,EWR,3494,STR,350,,0,752,9.5,11.65
UA,5209,EWR,3494,STT,2883,,0,73G,9.35,11.27
UA,5209,EWR,3494,SXM,2899,,0,73G,4.7,5.54
UA,5209,EWR,3494,SYR,3745,Y,0,DH2 DH3,3.18,3.77
UA,5209,EWR,3494,TLV,1590,,0,777,5.22,6.35
UA,5209,EWR,3494,TPA,3646,,0,739 73G 738 320 752,7.68,9.08
UA,5209,EWR,3494,TUL,3855,Y,0,ERJ,4.31,5.11
UA,5209,EWR,3494,TXL,351,,0,752,5.5,6.68
UA,5209,EWR,3494,TYS,3676,Y,0,ERJ,3.51,3.94
UA,5209,EWR,3494,UVF,2894,,0,739,4.57,5.42
UA,5209,EWR,3494,XNA,4356,Y,0,ERJ,9.32,11.51
UA,5209,EWR,3494,YEG,49,,0,319,2.85,2.97
UA,5209,EWR,3494,YHZ,73,Y,0,ERJ,9.87,11.87
UA,5209,EWR,3494,YOW,100,Y,0,ERJ,2.56,2.98
UA,5209,EWR,3494,YQB,111,Y,0,ERJ,3.46,4.17
UA,5209,EWR,3494,YQM,117,Y,0,ERJ,1.5,1.5
UA,5209,EWR,3494,YUL,146,Y,0,ERJ CRJ E70,7.82,9.15
UA,5209,EWR,3494,YVR,156,Y,0,319,0.81,0.7
UA,5209,EWR,3494,YYT,189,,0,319,8.1,9.56
UA,5209,EWR,3494,YYZ,193,Y,0,E75 ERJ DH4 CRA,6.1,7.14
UA,5209,EWR,3494,ZRH,1678,,0,764,7.49,9.11
UA,5209,EYW,3875,FLL,3533,Y,0,SF3,7.73,9.51
UA,5209,EYW,3875,RSW,3793,Y,0,SF3,2,1.93
UA,5209,EYW,3875,TPA,3646,Y,0,SF3,1.02,0.75
UA,5209,EZE,3988,IAH,3550,,0,763,2.33,2.44
UA,5209,FAR,4292,DEN,3751,Y,0,CRJ ERJ,4.43,4.92
UA,5209,FAR,4292,ORD,3830,Y,0,CRJ ERJ,1.55,1.34
UA,5209,FAT,3687,DEN,3751,Y,0,CR7 CRJ,4.78,5.75
UA,5209,FAT,3687,LAS,3877,Y,0,EM2,3.33,3.78
UA,5209,FAT,3687,LAX,3484,Y,0,CR7 EM2,3.93,4.68
UA,5209,FAT,3687,SFO,3469,Y,0,EM2 CRJ,9.5,11.31
UA,5209,FAY,5738,IAD,3714,Y,0,DH2,7.18,8.83
UA,5209,FCA,4127,DEN,3751,Y,0,CRJ,6.84,8.07
UA,5209,FCO,1555,EWR,3494,,0,764,6.79,8.02
UA,5209,FCO,1555,IAD,3714,,0,763,5.7,6.89
UA,5209,FIH,1020,BRU,302,Y,0,333,5.59,6.4
UA,5209,FIH,1020,DLA,897,Y,0,333,8.85,10.64
UA,5209,FKL,4058,CLE,3486,Y,0,BE1,1.55,1.36
UA,5209,FKL,4058,DUJ,5734,Y,0,BE1,3.34,3.82
UA,5209,FLL,3533,BIM,1937,Y,0,SF3,1.78,1.7
UA,5209,FLL,3533,CLE,3486,,0,320 73G,0.93,0.63
UA,5209,FLL,3533,DEN,3751,,0,320 738,0.89,0.66
UA,5209,FLL,3533,ELH,1943,Y,0,SF3,0.89,0.78
UA,5209,FLL,3533,EWR,3494,,0,739 320 738 73G 319,7.13,8.34
UA,5209,FLL,3533,EYW,3875,Y,0,SF3,1.86,1.78
UA,5209,FLL,3533,FPO,1948,Y,0,SF3,2.46,2.83
UA,5209,FLL,3533,GGT,1941,Y,0,SF3,4.53,5.32
UA,5209,FLL,3533,GHB,1944,Y,0,SF3,3.04,3.6
UA,5209,FLL,3533,IAD,3714,,0,752,8.02,9.89
UA,5209,FLL,3533,IAH,3550,,0,73G 738 739 319 320,6.27,7.67
UA,5209,FLL,3533,MCO,3878,Y,0,SF3,3.6,4.33
UA,5209,FLL,3533,MHH,1930,Y,0,SF3,3.56,4.15
UA,5209,FLL,3533,ORD,3830,,0,752 739,7.16,8.36
UA,5209,FLL,3533,SFO,3469,,0,738 752,2.3,2.46
UA,5209,FLL,3533,TCB,1934,Y,0,SF3,3.44,3.73
UA,5209,FLL,3533,TPA,3646,Y,0,SF3,3.77,4.56
UA,5209,FMN,3743,ALS,7073,Y,0,BE1,4.94,5.73
UA,5209,FMN,3743,DEN,3751,Y,0,BE1,2.46,2.69
UA,5209,FMN,3743,SOW,7078,Y,0,BE1,2.01,2.31
UA,5209,FNA,1059,ROB,1063,Y,0,333,9.69,11.88
UA,5209,FNT,4089,CLE,3486,,0,DH3,8.96,11
UA,5209,FOE,3843,ORD,3830,Y,0,ERJ,5.41,6.52
UA,5209,FPO,1948,FLL,3533,Y,0,SF3,7.54,9.3
UA,5209,FRA,340,ATL,3682,Y,0,343,6.83,8.25
UA,5209,FRA,340,AUH,2179,Y,0,333,1.58,1.36
UA,5209,FRA,340,BOS,3448,Y,0,744 346,5.52,6.46
UA,5209,FRA,340,DEN,3751,Y,0,744,2.41,2.62
UA,5209,FRA,340,DFW,3670,Y,0,333,6.1,7.22
UA,5209,FRA,340,DOH,11051,Y,0,333,1.31,1.21
UA,5209,FRA,340,DTW,3645,Y,0,343,2.29,2.37
UA,5209,FRA,340,EWR,3494,,0,777,8.01,9.49
UA,5209,FRA,340,GYD,2922,Y,0,333,8.27,10.2
UA,5209,FRA,340,IAD,3714,,0,777,8.93,10.94
UA,5209,FRA,340,IAH,3550,,0,763,8.81,10.81
UA,5209,FRA,340,JED,2072,Y,0,333,9,10.93
UA,5209,FRA,340,JFK,3797,Y,0,388 744,1.48,1.59
UA,5209,FRA,340,LAX,3484,Y,0,74H,6.89,8.08
UA,5209,FRA,340,LOS,273,Y,0,333,7.11,8.56
UA,5209,FRA,340,MCO,3878,Y,0,744,3.3,3.58
UA,5209,FRA,340,MIA,3576,Y,0,388,9.92,11.92
UA,5209,FRA,340,ORD,3830,,0,777 744,3.31,3.79
UA,5209,FRA,340,SEA,3577,Y,0,333 343,6.17,7.11
UA,5209,FRA,340,SFO,3469,,0,744,8.84,10.53
UA,5209,FRA,340,TSE,2910,Y,0,333,3.44,3.83
UA,5209,FSD,4009,DEN,3751,Y,0,ERJ CRJ CR7,6.39,7.47
UA,5209,FSD,4009,ORD,3830,Y,0,CRJ ERJ,7.29,8.78
UA,5209,FUK,2305,GUM,2246,,0,738 73G,6.31,7.71
UA,5209,FWA,4041,ORD,3830,Y,0,CRJ,4.4,5.17
UA,5209,GCC,4296,DEN,3751,Y,0,EM2,9.39,11.36
UA,5209,GCM,1926,EWR,3494,,0,739,6.17,7.54
UA,5209,GCM,1926,IAD,3714,,0,738,2.71,3.08
UA,5209,GCM,1926,IAH,3550,,0,739 738,8.29,9.77
UA,5209,GDL,1804,IAH,3550,,0,319 73G,6.58,8.04
UA,5209,GDL,1804,LAX,3484,,0,319,1.76,1.76
UA,5209,GDL,1804,SFO,3469,,0,319 738,3.4,3.7
UA,5209,GEG,3467,DEN,3751,,0,739 738,2.25,2.32
UA,5209,GGT,1941,FLL,3533,Y,0,SF3,1.25,1.34
UA,5209,GGT,1941,GHB,1944,Y,0,SF3,2.78,3.15
UA,5209,GHB,1944,FLL,3533,Y,0,SF3,3.28,3.7
UA,5209,GIG,2560,GRU,2564,,0,777,4.85,5.87
UA,5209,GIG,2560,IAH,3550,,0,777,9.52,11.65
UA,5209,GJT,4063,DEN,3751,,0,DH4,9.44,11.35
UA,5209,GJT,4063,IAH,3550,Y,0,ERJ,7.77,9.17
UA,5209,GLA,534,EWR,3494,,0,752,6.82,7.93
UA,5209,GNV,3472,MCO,3878,Y,0,SF3,9.3,11.39
UA,5209,GNV,3472,TPA,3646,Y,0,SF3,2.03,2.14
UA,5209,GOT,687,ARN,737,Y,0,73H,3.79,4.3
UA,5209,GPT,4038,IAH,3550,Y,0,ERJ,5.88,6.86
UA,5209,GRB,3653,ORD,3830,Y,0,ERJ CRJ,8.25,9.86
UA,5209,GRK,3775,IAH,3550,Y,0,ERJ,6.55,7.67
UA,5209,GRR,3685,CLE,3486,Y,0,ERJ CRJ ER4,8.1,9.8
UA,5209,GRR,3685,DEN,3751,Y,0,CR7 E70,2.12,2.26
UA,5209,GRR,3685,EWR,3494,Y,0,ERJ E70,2.34,2.72
UA,5209,GRR,3685,IAD,3714,Y,0,ERJ ER4,7.33,9.02
UA,5209,GRR,3685,IAH,3550,Y,0,ERJ,3.77,4.51
UA,5209,GRR,3685,ORD,3830,,0,319 320,4.8,5.52
UA,5209,GRU,2564,EWR,3494,,0,764,7.89,9.6
UA,5209,GRU,2564,GIG,2560,,0,777,1.45,1.31
UA,5209,GRU,2564,IAD,3714,,0,777,2.06,2.43
UA,5209,GRU,2564,IAH,3550,,0,763,3.35,3.9
UA,5209,GRU,2564,ORD,3830,,0,777,8.65,10.66
UA,5209,GSO,4008,EWR,3494,Y,0,ERJ,4.53,5.16
UA,5209,GSO,4008,IAD,3714,Y,0,CRJ ERJ,2.98,3.4
UA,5209,GSO,4008,ORD,3830,Y,0,CRJ ERJ CR7 ER4,6.81,8.3
UA,5209,GSP,4034,CLE,3486,Y,0,ERJ,1.01,0.85
UA,5209,GSP,4034,EWR,3494,Y,0,ERJ,8.02,9.41
UA,5209,GSP,4034,IAD,3714,Y,0,CRJ ER4 ERJ,6.94,8.53
UA,5209,GSP,4034,IAH,3550,Y,0,ERJ,1.25,1.13
UA,5209,GSP,4034,ORD,3830,Y,0,ERJ ER4 CRJ,5.36,6.23
UA,5209,GTF,3880,DEN,3751,Y,0,CRJ,4.56,5.15
UA,5209,GUA,1767,EWR,3494,,0,738,2.09,2.32
UA,5209,GUA,1767,IAD,3714,,0,738,2.18,2.27
UA,5209,GUA,1767,IAH,3550,,0,738,2.01,2.34
UA,5209,GUA,1767,MIA,3576,Y,0,E90,6.06,7.4
UA,5209,GUC,7051,DEN,3751,Y,0,ERJ,2.36,2.47
UA,5209,GUM,2246,CNS,3322,,0,738,1.23,1.19
UA,5209,GUM,2246,CTS,2287,,0,738,9.51,11.51
UA,5209,GUM,2246,FUK,2305,,0,738 73G,1.21,0.95
UA,5209,GUM,2246,HKG,3077,,0,738 73G,6.66,8.13
UA,5209,GUM,2246,HNL,3728,,0,777,9.18,11.26
UA,5209,GUM,2246,KIX,3992,,0,73G 738,1.01,0.94
UA,5209,GUM,2246,MNL,2397,,0,738,9.54,11.61
UA,5209,GUM,2246,NGO,3942,,0,73G 738,5.35,6.28
UA,5209,GUM,2246,NRT,2279,,0,777 738,7.9,9.53
UA,5209,GUM,2246,OKJ,2327,,0,73G,6.37,7.69
UA,5209,GUM,2246,ROP,2243,Y,0,ATR,6.51,7.59
UA,5209,GUM,2246,ROR,2256,,0,73G 738,7.82,9.57
UA,5209,GUM,2246,SDJ,2347,,0,73G,1.1,1.25
UA,5209,GUM,2246,SPN,2244,Y,0,ATR,4.17,5.01
UA,5209,GUM,2246,TKK,2254,,0,738 73G,9.61,11.65
UA,5209,GUM,2246,YAP,2258,,0,73G 738,1.24,1.13
UA,5209,GVA,1665,EWR,3494,,0,763,2.98,3.52
UA,5209,GVA,1665,IAD,3714,,0,763,6.91,8.23
UA,5209,GVA,1665,JFK,3797,Y,0,333,1.44,1.66
UA,5209,GVA,1665,YUL,146,Y,0,333,5.68,6.67
UA,5209,GYD,2922,ASB,2976,Y,0,333,7.27,8.7
UA,5209,GYD,2922,FRA,340,Y,0,333,7.64,9.21
UA,5209,HAJ,352,BRU,302,Y,0,DH4,6.03,6.95
UA,5209,HAM,342,EWR,3494,,0,752,5.28,6.26
UA,5209,HDN,4339,DEN,3751,Y,0,DH4,7.22,8.71
UA,5209,HKG,3077,EWR,3494,,0,777,1.92,2.17
UA,5209,HKG,3077,GUM,2246,,0,738 73G,6.89,8.33
UA,5209,HKG,3077,ORD,3830,,0,777,9.04,11.07
UA,5209,HKG,3077,SFO,3469,,0,744,6.85,8.35
UA,5209,HKG,3077,SGN,3205,,0,738 73G,1.09,1.03
UA,5209,HKG,3077,SIN,3316,,0,777,5.18,6.32
UA,5209,HLN,3504,DEN,3751,Y,0,CRJ,7.43,8.85
UA,5209,HND,2359,HNL,3728,Y,0,763,1.09,1
UA,5209,HND,2359,LAX,3484,Y,0,777,7.6,9.27
UA,5209,HNL,3728,AKL,2006,Y,0,763,3.09,3.74
UA,5209,HNL,3728,DEN,3751,,0,752,6.15,7.27
UA,5209,HNL,3728,EWR,3494,,0,764,9.42,11.61
UA,5209,HNL,3728,GUM,2246,,0,777,10.04,11.94
UA,5209,HNL,3728,HND,2359,Y,0,763,6.53,7.8
UA,5209,HNL,3728,IAD,3714,,0,764,5.24,6.15
UA,5209,HNL,3728,IAH,3550,,0,764,2.49,2.54
UA,5209,HNL,3728,LAX,3484,,0,738 753 777 739,2.8,2.9
UA,5209,HNL,3728,LIH,3602,Y,0,AT7,4.83,5.44
UA,5209,HNL,3728,MAJ,2249,,0,738,7.14,8.58
UA,5209,HNL,3728,NRT,2279,,0,744,7.67,9.35
UA,5209,HNL,3728,OGG,3456,Y,0,AT7,2.9,3.05
UA,5209,HNL,3728,ORD,3830,,0,777,5.53,6.66
UA,5209,HNL,3728,PEK,3364,Y,0,330,6.07,7.3
UA,5209,HNL,3728,SFO,3469,,0,764 777 738 753 739,8.76,10.77
UA,5209,HOB,3749,IAH,3550,Y,0,ERJ,8.91,10.58
UA,5209,HON,3491,PIR,5761,Y,0,BE1,8.38,9.9
UA,5209,HPN,3589,ORD,3830,Y,0,ERJ,5.58,6.44
UA,5209,HRL,3560,IAH,3550,Y,0,ERJ CRJ,1.22,1.25
UA,5209,HSV,4113,DEN,3751,Y,0,ERJ,3.9,4.35
UA,5209,HSV,4113,IAD,3714,Y,0,ERJ CRJ,6.27,7.65
UA,5209,HSV,4113,IAH,3550,Y,0,ERJ,6.68,7.83
UA,5209,HSV,4113,ORD,3830,Y,0,ERJ,8.68,10.26
UA,5209,HUX,1786,IAH,3550,Y,0,ERJ,4.08,4.86
UA,5209,IAD,3714,ALB,3864,Y,0,DH4 DH2 CR7 CRJ ERJ,9.32,11.27
UA,5209,IAD,3714,AMS,580,,0,763,2.25,2.38
UA,5209,IAD,3714,AOO,3694,Y,0,SF3,1.14,1.07
UA,5209,IAD,3714,ATL,3682,Y,0,CR7 CRJ ERJ E70,2.23,2.53
UA,5209,IAD,3714,AUA,2895,,0,739,4.94,5.82
UA,5209,IAD,3714,AUS,3673,,0,319,8.32,9.96
UA,5209,IAD,3714,BDL,3825,,0,738 319 320,2.08,2.27
UA,5209,IAD,3714,BGM,4129,Y,0,DH2,5.82,6.8
UA,5209,IAD,3714,BKW,5724,Y,0,SF3,7.67,9.43
UA,5209,IAD,3714,BNA,3690,Y,0,ERJ CRJ,1.03,0.9
UA,5209,IAD,3714,BOG,2709,Y,0,319,1.24,0.98
UA,5209,IAD,3714,BOS,3448,,0,320 752 73G 739 738,5.41,6.14
UA,5209,IAD,3714,BRU,302,,0,777 332,2.41,2.6
UA,5209,IAD,3714,BTV,3711,Y,0,CRJ DH4 CR7 ERJ ER4,4.85,5.68
UA,5209,IAD,3714,BUF,3820,Y,0,DH4 ERJ DH2 E70 CRJ CR7 ER4,1.04,1.01
UA,5209,IAD,3714,CAE,3561,Y,0,CRJ,9.57,11.73
UA,5209,IAD,3714,CDG,1382,,0,763,6.61,8.02
UA,5209,IAD,3714,CHO,4015,Y,0,DH2,6.83,8.4
UA,5209,IAD,3714,CHS,3806,Y,0,CRJ,5.58,6.36
UA,5209,IAD,3714,CLE,3486,,0,DH4,8.17,9.99
UA,5209,IAD,3714,CLT,3876,Y,0,CR7 ERJ,8.38,10.08
UA,5209,IAD,3714,CMH,3759,Y,0,DH4 ERJ CR7 ER4 E70,1.98,2.33
UA,5209,IAD,3714,COS,3819,Y,0,CR7,7.62,9.34
UA,5209,IAD,3714,CRW,4285,Y,0,DH2 ERJ,6.03,7.02
UA,5209,IAD,3714,CUN,1852,,0,739 738,7.76,9.27
UA,5209,IAD,3714,CVG,3488,Y,0,CRJ CR7 ERJ,9.01,11.07
UA,5209,IAD,3714,DAY,3627,Y,0,ER4 CR7 CRJ ERJ,3.78,4.35
UA,5209,IAD,3714,DEN,3751,,0,739 752 319 738 320 753,5.89,7.07
UA,5209,IAD,3714,DFW,3670,,0,320 73G 738,7.94,9.56
UA,5209,IAD,3714,DKR,1084,Y,0,343,9.62,11.85
UA,5209,IAD,3714,DTW,3645,Y,0,CRJ CR7 ERJ ER4 E70,6.49,7.54
UA,5209,IAD,3714,DUB,599,,0,752,7.36,8.79
UA,5209,IAD,3714,DXB,2188,,0,777,8.5,10.23
UA,5209,IAD,3714,EWR,3494,Y,0,DH4 DH2 ERJ E70,7.48,9.14
UA,5209,IAD,3714,FAY,5738,Y,0,DH2,9.39,11.34
UA,5209,IAD,3714,FCO,1555,,0,763,3.01,3.14
UA,5209,IAD,3714,FLL,3533,,0,752,8.9,10.94
UA,5209,IAD,3714,FRA,340,,0,777,2.69,2.88
UA,5209,IAD,3714,GCM,1926,,0,738,5.85,7
UA,5209,IAD,3714,GRR,3685,Y,0,ER4 ERJ CR7,5.62,6.51
UA,5209,IAD,3714,GRU,2564,,0,777,8.36,10.06
UA,5209,IAD,3714,GSO,4008,Y,0,CRJ ERJ,4.53,5.08
UA,5209,IAD,3714,GSP,4034,Y,0,CRJ ER4 ERJ,1.85,2.15
UA,5209,IAD,3714,GUA,1767,,0,738,7.17,8.63
UA,5209,IAD,3714,GVA,1665,,0,763,6.21,7.48
UA,5209,IAD,3714,HNL,3728,,0,764,8.46,10.01
UA,5209,IAD,3714,HSV,4113,Y,0,ERJ CRJ,7.49,9.22
UA,5209,IAD,3714,IAH,3550,,0,320 738 763 739 73G,8.8,10.79
UA,5209,IAD,3714,IND,3585,Y,0,CR7 ERJ E70,8.41,10.15
UA,5209,IAD,3714,JAX,3712,Y,0,ERJ CR7,7.03,8.39
UA,5209,IAD,3714,JFK,3797,Y,0,CRJ,4.98,5.86
UA,5209,IAD,3714,JST,4169,Y,0,SF3,0.92,0.73
UA,5209,IAD,3714,KWI,2176,,0,777,3.7,4.04
UA,5209,IAD,3714,LAS,3877,,0,320 752,7.45,8.87
UA,5209,IAD,3714,LAX,3484,,0,753 320 319 752 739 738,1.23,1.18
UA,5209,IAD,3714,LGA,3697,Y,0,CRJ ERJ E70 CR7,7.7,9.2
UA,5209,IAD,3714,LHR,507,,0,752 777,5.34,6.44
UA,5209,IAD,3714,LWB,6958,Y,0,SF3,8.51,10.48
UA,5209,IAD,3714,MAN,478,,0,752,6.85,8.09
UA,5209,IAD,3714,MBJ,1780,,0,738,8.15,9.68
UA,5209,IAD,3714,MCI,3458,Y,0,CR7 ERJ,2.45,2.47
UA,5209,IAD,3714,MCO,3878,,0,320 738 739 752,2.48,2.49
UA,5209,IAD,3714,MDT,3542,Y,0,ER4,2.79,2.93
UA,5209,IAD,3714,MEX,1824,,0,320 73G,3.93,4.33
UA,5209,IAD,3714,MGW,4284,Y,0,SF3,9.12,10.9
UA,5209,IAD,3714,MIA,3576,,0,319,7.98,9.4
UA,5209,IAD,3714,MSP,3858,Y,0,CR7,3.85,4.69
UA,5209,IAD,3714,MSY,3861,,0,738 739,8.96,11.06
UA,5209,IAD,3714,MUC,346,,0,764,7.98,9.46
UA,5209,IAD,3714,NRT,2279,,0,777,6.87,8.04
UA,5209,IAD,3714,OKC,3863,Y,0,E70 ERJ CR7,4.63,5.52
UA,5209,IAD,3714,OMA,3454,Y,0,CR7,6.51,7.99
UA,5209,IAD,3714,ORD,3830,,0,319 320 752 753 739 738,5.96,7.32
UA,5209,IAD,3714,ORF,3611,Y,0,CRJ ERJ ER4 CR7 DH4,7.72,9.49
UA,5209,IAD,3714,PDX,3720,,0,752 739 738 73G,2.76,3.09
UA,5209,IAD,3714,PEK,3364,,0,777,9.03,10.68
UA,5209,IAD,3714,PHL,3752,Y,0,ER4,5.96,7.31
UA,5209,IAD,3714,PHX,3462,,0,320,8.09,9.78
UA,5209,IAD,3714,PIT,3570,Y,0,E70 ERJ DH4 CR7,3.91,4.49
UA,5209,IAD,3714,PTY,1871,,0,73G,4.36,5.01
UA,5209,IAD,3714,PUJ,1760,,0,739,9.29,11.28
UA,5209,IAD,3714,PVD,3641,Y,0,DH4 CR7 DH2 CRJ,6.55,7.65
UA,5209,IAD,3714,PWM,3862,Y,0,CRJ ER4,3.49,4.15
UA,5209,IAD,3714,RDU,3626,,0,320 738,1.26,1.44
UA,5209,IAD,3714,RIC,3608,Y,0,ERJ CR7,4.8,5.5
UA,5209,IAD,3714,ROA,4016,Y,0,ER4 DH2,8.69,10.26
UA,5209,IAD,3714,ROC,3622,Y,0,DH2 ERJ CRJ,3.15,3.39
UA,5209,IAD,3714,SAN,3731,,0,739 738 320 752 319,8.71,10.39
UA,5209,IAD,3714,SAT,3621,Y,0,CR7 E70,2.03,2.36
UA,5209,IAD,3714,SAV,3613,Y,0,CRJ ERJ CR7,2.01,1.99
UA,5209,IAD,3714,SCE,4318,Y,0,DH2,6.28,7.47
UA,5209,IAD,3714,SDF,4014,Y,0,ERJ,8.02,9.75
UA,5209,IAD,3714,SEA,3577,,0,739 752 320,8.07,9.47
UA,5209,IAD,3714,SFO,3469,,0,752 320 753 738 739 319,5.85,6.75
UA,5209,IAD,3714,SHD,7062,Y,0,SF3,6.54,7.84
UA,5209,IAD,3714,SJO,1885,,0,738,2.96,3.47
UA,5209,IAD,3714,SJU,2890,,0,739 738,5.93,6.84
UA,5209,IAD,3714,SMF,3817,,0,320,2.58,2.89
UA,5209,IAD,3714,STL,3678,Y,0,ER4 CR7,9.42,11.18
UA,5209,IAD,3714,STT,2883,,0,73G,6.86,8.3
UA,5209,IAD,3714,SXM,2899,,0,73G,5.86,6.99
UA,5209,IAD,3714,SYR,3745,Y,0,CRJ DH4 ERJ ER4 DH2,3.13,3.34
UA,5209,IAD,3714,TPA,3646,,0,320 738 739,4.28,5.2
UA,5209,IAD,3714,TUL,3855,Y,0,ERJ CR7,8.07,9.47
UA,5209,IAD,3714,TYS,3676,Y,0,ERJ,2.72,3.25
UA,5209,IAD,3714,VIE,1613,Y,0,763,1.93,1.98
UA,5209,IAD,3714,YOW,100,Y,0,ERJ E70,3.51,4.03
UA,5209,IAD,3714,YUL,146,Y,0,ERJ CRJ,8.04,9.64
UA,5209,IAD,3714,YYZ,193,Y,0,ERJ CRJ CR7 DH4,8.78,10.66
UA,5209,IAD,3714,ZRH,1678,,0,763 764,4.61,5.27
UA,5209,IAH,3550,ABQ,4019,,0,320 738 73G,7.99,9.48
UA,5209,IAH,3550,ACA,1783,Y,0,ERJ,3.84,4.32
UA,5209,IAH,3550,ACY,3524,Y,0,ERJ,5.19,6.35
UA,5209,IAH,3550,AEX,3852,Y,0,ERJ,0.69,0.73
UA,5209,IAH,3550,AGU,1785,Y,0,ERJ,7.32,8.69
UA,5209,IAH,3550,AMA,3840,Y,0,ERJ,7.16,8.77
UA,5209,IAH,3550,AMS,580,,0,777,1.44,1.65
